datetime,storm
2003012101,0
2003012102,0
2003012103,0
2003012104,0
2003012105,0
2003012106,0
2003012107,0
2003012108,0
2003012109,0
2003012110,0
2003012111,0
2003012112,0
2003012113,0
2003012114,0
2003012115,0
2003012116,0
2003012117,0
2003012118,0
2003012119,0
2003012120,0
2003012121,0
2003012122,0
2003012123,0
2003012124,0
2003012201,0
2003012202,0
2003012203,0
2003012204,0
2003012205,0
2003012206,0
2003012207,0
2003012208,0
2003012209,0
2003012210,0
2003012211,0
2003012212,0
2003012213,0
2003012214,0
2003012215,0
2003012216,0
2003012217,0
2003012218,0
2003012219,0
2003012220,0
2003012221,0
2003012222,0
2003012223,0
2003012224,0
2003012301,0
2003012302,0
2003012303,0
2003012304,0
2003012305,0
2003012306,0
2003012307,0
2003012308,0
2003012309,0
2003012310,0
2003012311,0
2003012312,0
2003012313,0
2003012314,0
2003012315,0
2003012316,0
2003012317,0
2003012318,0
2003012319,0
2003012320,0
2003012321,0
2003012322,0
2003012323,0
2003012324,0
2003012401,0
2003012402,0
2003012403,0
2003012404,0
2003012405,0
2003012406,0
2003012407,0
2003012408,0
2003012409,0
2003012410,0
2003012411,0
2003012412,0
2003012413,0
2003012414,0
2003012415,0
2003012416,0
2003012417,0
2003012418,0
2003012419,0
2003012420,0
2003012421,0
2003012422,0
2003012423,0
2003012424,0
2003012501,0
2003012502,0
2003012503,0
2003012504,0
2003012505,0
2003012506,0
2003012507,0
2003012508,0
2003012509,0
2003012510,0
2003012511,0
2003012512,0
2003012513,0
2003012514,0
2003012515,0
2003012516,0
2003012517,0
2003012518,0
2003012519,0
2003012520,0
2003012521,0
2003012522,0
2003012523,0
2003012524,0
2003012601,0
2003012602,0
2003012603,0
2003012604,0
2003012605,0
2003012606,0
2003012607,0
2003012608,0
2003012609,0
2003012610,0
2003012611,0
2003012612,0
2003012613,0
2003012614,0
2003012615,0
2003012616,0
2003012617,0
2003012618,0
2003012619,0
2003012620,0
2003012621,0
2003012622,0
2003012623,0
2003012624,0
2003012701,0
2003012702,0
2003012703,0
2003012704,0
2003012705,0
2003012706,0
2003012707,0
2003012708,0
2003012709,0
2003012710,0
2003012711,0
2003012712,0
2003012713,0
2003012714,0
2003012715,0
2003012716,0
2003012717,0
2003012718,0
2003012719,0
2003012720,0
2003012721,0
2003012722,0
2003012723,0
2003012724,0
2003012801,0
2003012802,0
2003012803,0
2003012804,0
2003012805,0
2003012806,0
2003012807,0
2003012808,0
2003012809,0
2003012810,0
2003012811,0
2003012812,0
2003012813,0
2003012814,0
2003012815,0
2003012816,0
2003012817,0
2003012818,0
2003012819,0
2003012820,0
2003012821,0
2003012822,0
2003012823,0
2003012824,0
2003012901,0
2003012902,0
2003012903,0
2003012904,0
2003012905,0
2003012906,0
2003012907,0
2003012908,0
2003012909,0
2003012910,0
2003012911,0
2003012912,0
2003012913,0
2003012914,0
2003012915,0
2003012916,0
2003012917,0
2003012918,0
2003012919,0
2003012920,0
2003012921,0
2003012922,0
2003012923,0
2003012924,0
2003013001,0
2003013002,0
2003013003,0
2003013004,0
2003013005,0
2003013006,0
2003013007,0
2003013008,0
2003013009,0
2003013010,0
2003013011,0
2003013012,0
2003013013,0
2003013014,0
2003013015,0
2003013016,0
2003013017,0
2003013018,0
2003013019,0
2003013020,0
2003013021,0
2003013022,0
2003013023,0
2003013024,0
2003013101,0
2003013102,0
2003013103,0
2003013104,0
2003013105,0
2003013106,0
2003013107,0
2003013108,0
2003013109,0
2003013110,0
2003013111,0
2003013112,0
2003013113,0
2003013114,0
2003013115,0
2003013116,0
2003013117,0
2003013118,0
2003013119,0
2003013120,0
2003013121,0
2003013122,0
2003013123,0
2003013124,0
2003020101,0
2003020102,0
2003020103,0
2003020104,0
2003020105,0
2003020106,0
2003020107,0
2003020108,0
2003020109,0
2003020110,0
2003020111,0
2003020112,0
2003020113,0
2003020114,0
2003020115,0
2003020116,0
2003020117,0
2003020118,0
2003020119,0
2003020120,0
2003020121,0
2003020122,0
2003020123,0
2003020124,0
2003020201,0
2003020202,0
2003020203,0
2003020204,0
2003020205,0
2003020206,0
2003020207,0
2003020208,0
2003020209,0
2003020210,0
2003020211,0
2003020212,0
2003020213,0
2003020214,0
2003020215,0
2003020216,0
2003020217,0
2003020218,0
2003020219,0
2003020220,0
2003020221,0
2003020222,0
2003020223,0
2003020224,0
2003020301,0
2003020302,0
2003020303,0
2003020304,0
2003020305,0
2003020306,0
2003020307,0
2003020308,0
2003020309,0
2003020310,0
2003020311,0
2003020312,0
2003020313,0
2003020314,0
2003020315,0
2003020316,0
2003020317,0
2003020318,0
2003020319,0
2003020320,0
2003020321,0
2003020322,0
2003020323,0
2003020324,0
2003020401,0
2003020402,0
2003020403,0
2003020404,0
2003020405,0
2003020406,0
2003020407,0
2003020408,0
2003020409,0
2003020410,0
2003020411,0
2003020412,0
2003020413,0
2003020414,0
2003020415,0
2003020416,0
2003020417,0
2003020418,0
2003020419,0
2003020420,0
2003020421,0
2003020422,0
2003020423,0
2003020424,0
2003020501,0
2003020502,0
2003020503,0
2003020504,0
2003020505,0
2003020506,0
2003020507,0
2003020508,0
2003020509,0
2003020510,0
2003020511,0
2003020512,0
2003020513,0
2003020514,0
2003020515,0
2003020516,0
2003020517,0
2003020518,0
2003020519,0
2003020520,0
2003020521,0
2003020522,0
2003020523,0
2003020524,0
2003020601,0
2003020602,0
2003020603,0
2003020604,0
2003020605,0
2003020606,0
2003020607,0
2003020608,0
2003020609,0
2003020610,0
2003020611,0
2003020612,0
2003020613,0
2003020614,0
2003020615,0
2003020616,0
2003020617,0
2003020618,0
2003020619,0
2003020620,0
2003020621,0
2003020622,0
2003020623,0
2003020624,0
2003020701,0
2003020702,0
2003020703,0
2003020704,0
2003020705,0
2003020706,0
2003020707,0
2003020708,0
2003020709,0
2003020710,0
2003020711,0
2003020712,0
2003020713,0
2003020714,0
2003020715,0
2003020716,0
2003020717,0
2003020718,0
2003020719,0
2003020720,0
2003020721,0
2003020722,0
2003020723,0
2003020724,0
2003020801,0
2003020802,0
2003020803,0
2003020804,0
2003020805,0
2003020806,0
2003020807,0
2003020808,0
2003020809,0
2003020810,0
2003020811,0
2003020812,0
2003020813,0
2003020814,0
2003020815,0
2003020816,0
2003020817,0
2003020818,0
2003020819,0
2003020820,0
2003020821,0
2003020822,0
2003020823,0
2003020824,0
2003020901,0
2003020902,0
2003020903,0
2003020904,0
2003020905,0
2003020906,0
2003020907,0
2003020908,0
2003020909,0
2003020910,0
2003020911,0
2003020912,0
2003020913,0
2003020914,0
2003020915,0
2003020916,0
2003020917,0
2003020918,0
2003020919,0
2003020920,0
2003020921,0
2003020922,0
2003020923,0
2003020924,0
2003021001,0
2003021002,0
2003021003,0
2003021004,0
2003021005,0
2003021006,0
2003021007,0
2003021008,0
2003021009,0
2003021010,0
2003021011,0
2003021012,0
2003021013,0
2003021014,0
2003021015,0
2003021016,0
2003021017,0
2003021018,0
2003021019,0
2003021020,0
2003021021,0
2003021022,0
2003021023,0
2003021024,0
2003021101,0
2003021102,0
2003021103,0
2003021104,0
2003021105,0
2003021106,0
2003021107,0
2003021108,0
2003021109,0
2003021110,0
2003021111,0
2003021112,0
2003021113,0
2003021114,0
2003021115,0
2003021116,0
2003021117,0
2003021118,0
2003021119,0
2003021120,0
2003021121,0
2003021122,0
2003021123,0
2003021124,0
2003021201,0
2003021202,0
2003021203,0
2003021204,0
2003021205,0
2003021206,0
2003021207,0
2003021208,0
2003021209,0
2003021210,0
2003021211,0
2003021212,0
2003021213,0
2003021214,0
2003021215,0
2003021216,0
2003021217,0
2003021218,0
2003021219,0
2003021220,0
2003021221,0
2003021222,0
2003021223,0
2003021224,0
2003021301,0
2003021302,0
2003021303,0
2003021304,0
2003021305,0
2003021306,0
2003021307,0
2003021308,0
2003021309,0
2003021310,0
2003021311,0
2003021312,0
2003021313,0
2003021314,0
2003021315,0
2003021316,0
2003021317,0
2003021318,0
2003021319,0
2003021320,0
2003021321,0
2003021322,0
2003021323,0
2003021324,0
2003021401,0
2003021402,0
2003021403,0
2003021404,0
2003021405,0
2003021406,0
2003021407,0
2003021408,0
2003021409,0
2003021410,0
2003021411,0
2003021412,0
2003021413,0
2003021414,0
2003021415,0
2003021416,0
2003021417,0
2003021418,0
2003021419,0
2003021420,0
2003021421,0
2003021422,0
2003021423,0
2003021424,0
2003021501,0
2003021502,0
2003021503,0
2003021504,0
2003021505,0
2003021506,0
2003021507,0
2003021508,0
2003021509,0
2003021510,0
2003021511,0
2003021512,0
2003021513,0
2003021514,0
2003021515,0
2003021516,0
2003021517,0
2003021518,0
2003021519,0
2003021520,0
2003021521,0
2003021522,0
2003021523,0
2003021524,0
2003021601,0
2003021602,0
2003021603,0
2003021604,0
2003021605,0
2003021606,0
2003021607,0
2003021608,0
2003021609,0
2003021610,0
2003021611,0
2003021612,0
2003021613,0
2003021614,0
2003021615,0
2003021616,0
2003021617,0
2003021618,0
2003021619,0
2003021620,0
2003021621,0
2003021622,0
2003021623,0
2003021624,0
2003021701,0
2003021702,0
2003021703,0
2003021704,0
2003021705,0
2003021706,0
2003021707,0
2003021708,0
2003021709,0
2003021710,0
2003021711,0
2003021712,0
2003021713,0
2003021714,0
2003021715,0
2003021716,0
2003021717,0
2003021718,0
2003021719,0
2003021720,0
2003021721,0
2003021722,0
2003021723,0
2003021724,0
2003021801,0
2003021802,0
2003021803,0
2003021804,0
2003021805,0
2003021806,0
2003021807,0
2003021808,0
2003021809,0
2003021810,0
2003021811,0
2003021812,0
2003021813,0
2003021814,0
2003021815,0
2003021816,0
2003021817,0
2003021818,0
2003021819,0
2003021820,0
2003021821,0
2003021822,0
2003021823,0
2003021824,0
2003021901,0
2003021902,0
2003021903,0
2003021904,0
2003021905,0
2003021906,0
2003021907,0
2003021908,0
2003021909,0
2003021910,0
2003021911,0
2003021912,0
2003021913,0
2003021914,0
2003021915,0
2003021916,0
2003021917,0
2003021918,0
2003021919,0
2003021920,0
2003021921,0
2003021922,0
2003021923,0
2003021924,0
2003022001,0
2003022002,0
2003022003,0
2003022004,0
2003022005,0
2003022006,0
2003022007,0
2003022008,0
2003022009,0
2003022010,0
2003022011,0
2003022012,0
2003022013,0
2003022014,0
2003022015,0
2003022016,0
2003022017,0
2003022018,0
2003022019,0
2003022020,0
2003022021,0
2003022022,0
2003022023,0
2003022024,0
2003022101,0
2003022102,0
2003022103,0
2003022104,0
2003022105,0
2003022106,0
2003022107,0
2003022108,0
2003022109,0
2003022110,0
2003022111,0
2003022112,0
2003022113,0
2003022114,0
2003022115,0
2003022116,0
2003022117,0
2003022118,0
2003022119,0
2003022120,0
2003022121,0
2003022122,0
2003022123,0
2003022124,0
2003022201,0
2003022202,0
2003022203,0
2003022204,0
2003022205,0
2003022206,0
2003022207,0
2003022208,0
2003022209,0
2003022210,0
2003022211,0
2003022212,0
2003022213,0
2003022214,0
2003022215,0
2003022216,0
2003022217,0
2003022218,0
2003022219,0
2003022220,0
2003022221,0
2003022222,0
2003022223,0
2003022224,0
2003022301,0
2003022302,0
2003022303,0
2003022304,0
2003022305,0
2003022306,0
2003022307,0
2003022308,0
2003022309,0
2003022310,0
2003022311,0
2003022312,0
2003022313,0
2003022314,0
2003022315,0
2003022316,0
2003022317,0
2003022318,0
2003022319,0
2003022320,0
2003022321,0
2003022322,0
2003022323,0
2003022324,0
2003022401,0
2003022402,0
2003022403,0
2003022404,0
2003022405,0
2003022406,0
2003022407,0
2003022408,0
2003022409,0
2003022410,0
2003022411,0
2003022412,0
2003022413,0
2003022414,0
2003022415,0
2003022416,0
2003022417,0
2003022418,0
2003022419,0
2003022420,0
2003022421,0
2003022422,0
2003022423,0
2003022424,0
2003022501,0
2003022502,0
2003022503,0
2003022504,0
2003022505,0
2003022506,0
2003022507,0
2003022508,0
2003022509,0
2003022510,0
2003022511,0
2003022512,0
2003022513,0
2003022514,0
2003022515,0
2003022516,0
2003022517,0
2003022518,0
2003022519,0
2003022520,0
2003022521,0
2003022522,0
2003022523,0
2003022524,0
2003022601,0
2003022602,0
2003022603,0
2003022604,0
2003022605,0
2003022606,0
2003022607,0
2003022608,0
2003022609,0
2003022610,0
2003022611,0
2003022612,0
2003022613,0
2003022614,0
2003022615,0
2003022616,0
2003022617,0
2003022618,0
2003022619,0
2003022620,0
2003022621,0
2003022622,0
2003022623,0
2003022624,0
2003022701,0
2003022702,0
2003022703,0
2003022704,0
2003022705,0
2003022706,0
2003022707,0
2003022708,0
2003022709,0
2003022710,0
2003022711,0
2003022712,0
2003022713,0
2003022714,0
2003022715,0
2003022716,0
2003022717,0
2003022718,0
2003022719,0
2003022720,0
2003022721,0
2003022722,0
2003022723,0
2003022724,0
2003022801,0
2003022802,0
2003022803,0
2003022804,0
2003022805,0
2003022806,0
2003022807,0
2003022808,0
2003022809,0
2003022810,0
2003022811,0
2003022812,0
2003022813,0
2003022814,0
2003022815,0
2003022816,0
2003022817,0
2003022818,0
2003022819,0
2003022820,0
2003022821,0
2003022822,0
2003022823,0
2003022824,0
2003030101,0
2003030102,0
2003030103,0
2003030104,0
2003030105,0
2003030106,0
2003030107,0
2003030108,0
2003030109,0
2003030110,0
2003030111,0
2003030112,0
2003030113,0
2003030114,0
2003030115,0
2003030116,0
2003030117,0
2003030118,0
2003030119,0
2003030120,0
2003030121,0
2003030122,0
2003030123,0
2003030124,0
2003030201,0
2003030202,0
2003030203,0
2003030204,0
2003030205,0
2003030206,0
2003030207,0
2003030208,0
2003030209,0
2003030210,0
2003030211,0
2003030212,0
2003030213,0
2003030214,0
2003030215,0
2003030216,0
2003030217,0
2003030218,0
2003030219,0
2003030220,0
2003030221,0
2003030222,0
2003030223,0
2003030224,0
2003030301,0
2003030302,0
2003030303,0
2003030304,0
2003030305,0
2003030306,0
2003030307,0
2003030308,0
2003030309,0
2003030310,0
2003030311,0
2003030312,0
2003030313,0
2003030314,0
2003030315,0
2003030316,0
2003030317,0
2003030318,0
2003030319,0
2003030320,0
2003030321,0
2003030322,0
2003030323,0
2003030324,0
2003030401,0
2003030402,0
2003030403,0
2003030404,0
2003030405,0
2003030406,0
2003030407,0
2003030408,0
2003030409,0
2003030410,0
2003030411,0
2003030412,0
2003030413,0
2003030414,0
2003030415,0
2003030416,0
2003030417,0
2003030418,0
2003030419,0
2003030420,0
2003030421,0
2003030422,0
2003030423,0
2003030424,0
2003030501,0
2003030502,0
2003030503,0
2003030504,0
2003030505,0
2003030506,0
2003030507,0
2003030508,0
2003030509,0
2003030510,0
2003030511,0
2003030512,0
2003030513,0
2003030514,0
2003030515,0
2003030516,0
2003030517,0
2003030518,0
2003030519,0
2003030520,0
2003030521,0
2003030522,0
2003030523,0
2003030524,0
2003030601,0
2003030602,0
2003030603,0
2003030604,0
2003030605,0
2003030606,0
2003030607,0
2003030608,0
2003030609,0
2003030610,0
2003030611,0
2003030612,0
2003030613,0
2003030614,0
2003030615,0
2003030616,0
2003030617,0
2003030618,0
2003030619,0
2003030620,0
2003030621,0
2003030622,0
2003030623,0
2003030624,0
2003030701,0
2003030702,0
2003030703,0
2003030704,0
2003030705,0
2003030706,0
2003030707,0
2003030708,0
2003030709,0
2003030710,0
2003030711,0
2003030712,0
2003030713,0
2003030714,0
2003030715,0
2003030716,0
2003030717,0
2003030718,0
2003030719,0
2003030720,0
2003030721,0
2003030722,0
2003030723,0
2003030724,0
2003030801,0
2003030802,0
2003030803,0
2003030804,0
2003030805,0
2003030806,0
2003030807,0
2003030808,0
2003030809,0
2003030810,0
2003030811,0
2003030812,0
2003030813,0
2003030814,0
2003030815,0
2003030816,0
2003030817,0
2003030818,0
2003030819,0
2003030820,0
2003030821,0
2003030822,0
2003030823,0
2003030824,0
2003030901,0
2003030902,0
2003030903,0
2003030904,0
2003030905,0
2003030906,0
2003030907,0
2003030908,0
2003030909,0
2003030910,0
2003030911,0
2003030912,0
2003030913,0
2003030914,0
2003030915,0
2003030916,0
2003030917,0
2003030918,0
2003030919,0
2003030920,0
2003030921,0
2003030922,0
2003030923,0
2003030924,0
2003031001,0
2003031002,0
2003031003,0
2003031004,0
2003031005,0
2003031006,0
2003031007,0
2003031008,0
2003031009,0
2003031010,0
2003031011,0
2003031012,0
2003031013,0
2003031014,0
2003031015,0
2003031016,0
2003031017,0
2003031018,0
2003031019,0
2003031020,0
2003031021,0
2003031022,0
2003031023,0
2003031024,0
2003031101,0
2003031102,0
2003031103,0
2003031104,0
2003031105,0
2003031106,0
2003031107,0
2003031108,0
2003031109,0
2003031110,0
2003031111,0
2003031112,0
2003031113,0
2003031114,0
2003031115,0
2003031116,0
2003031117,0
2003031118,0
2003031119,0
2003031120,0
2003031121,0
2003031122,0
2003031123,0
2003031124,0
2003031201,0
2003031202,0
2003031203,0
2003031204,0
2003031205,0
2003031206,0
2003031207,0
2003031208,0
2003031209,0
2003031210,0
2003031211,0
2003031212,0
2003031213,0
2003031214,0
2003031215,0
2003031216,0
2003031217,0
2003031218,0
2003031219,0
2003031220,0
2003031221,0
2003031222,0
2003031223,0
2003031224,0
2003031301,0
2003031302,0
2003031303,0
2003031304,0
2003031305,0
2003031306,0
2003031307,0
2003031308,0
2003031309,0
2003031310,0
2003031311,0
2003031312,0
2003031313,0
2003031314,0
2003031315,0
2003031316,0
2003031317,0
2003031318,0
2003031319,0
2003031320,0
2003031321,0
2003031322,0
2003031323,0
2003031324,0
2003031401,0
2003031402,0
2003031403,0
2003031404,0
2003031405,0
2003031406,0
2003031407,0
2003031408,0
2003031409,0
2003031410,0
2003031411,0
2003031412,0
2003031413,0
2003031414,0
2003031415,0
2003031416,0
2003031417,0
2003031418,0
2003031419,0
2003031420,0
2003031421,0
2003031422,0
2003031423,0
2003031424,0
2003031501,0
2003031502,0
2003031503,0
2003031504,0
2003031505,0
2003031506,0
2003031507,0
2003031508,0
2003031509,0
2003031510,0
2003031511,0
2003031512,0
2003031513,0
2003031514,0
2003031515,0
2003031516,0
2003031517,0
2003031518,0
2003031519,0
2003031520,0
2003031521,0
2003031522,0
2003031523,0
2003031524,0
2003031601,0
2003031602,0
2003031603,0
2003031604,0
2003031605,0
2003031606,0
2003031607,0
2003031608,0
2003031609,0
2003031610,0
2003031611,0
2003031612,0
2003031613,0
2003031614,0
2003031615,0
2003031616,0
2003031617,0
2003031618,0
2003031619,0
2003031620,0
2003031621,0
2003031622,0
2003031623,0
2003031624,0
2003031701,0
2003031702,9
2003031703,0
2003031704,0
2003031705,0
2003031706,0
2003031707,0
2003031708,0
2003031709,0
2003031710,0
2003031711,0
2003031712,0
2003031713,0
2003031714,0
2003031715,0
2003031716,0
2003031717,0
2003031718,0
2003031719,0
2003031720,0
2003031721,0
2003031722,0
2003031723,0
2003031724,0
2003031801,0
2003031802,0
2003031803,0
2003031804,0
2003031805,0
2003031806,0
2003031807,0
2003031808,0
2003031809,0
2003031810,0
2003031811,0
2003031812,0
2003031813,0
2003031814,0
2003031815,0
2003031816,0
2003031817,0
2003031818,0
2003031819,0
2003031820,0
2003031821,0
2003031822,0
2003031823,0
2003031824,0
2003031901,0
2003031902,0
2003031903,0
2003031904,0
2003031905,0
2003031906,0
2003031907,0
2003031908,0
2003031909,0
2003031910,0
2003031911,0
2003031912,0
2003031913,0
2003031914,0
2003031915,0
2003031916,0
2003031917,0
2003031918,0
2003031919,0
2003031920,0
2003031921,0
2003031922,0
2003031923,0
2003031924,0
2003032001,0
2003032002,0
2003032003,0
2003032004,0
2003032005,0
2003032006,0
2003032007,0
2003032008,0
2003032009,0
2003032010,0
2003032011,0
2003032012,0
2003032013,0
2003032014,0
2003032015,0
2003032016,0
2003032017,0
2003032018,0
2003032019,0
2003032020,0
2003032021,0
2003032022,0
2003032023,0
2003032024,0
2003032101,0
2003032102,0
2003032103,0
2003032104,0
2003032105,0
2003032106,0
2003032107,0
2003032108,0
2003032109,0
2003032110,0
2003032111,0
2003032112,0
2003032113,0
2003032114,0
2003032115,0
2003032116,0
2003032117,0
2003032118,0
2003032119,0
2003032120,0
2003032121,0
2003032122,0
2003032123,0
2003032124,0
2003032201,0
2003032202,0
2003032203,0
2003032204,0
2003032205,0
2003032206,0
2003032207,0
2003032208,0
2003032209,0
2003032210,0
2003032211,0
2003032212,0
2003032213,0
2003032214,0
2003032215,0
2003032216,0
2003032217,0
2003032218,0
2003032219,0
2003032220,0
2003032221,0
2003032222,0
2003032223,0
2003032224,0
2003032301,0
2003032302,0
2003032303,0
2003032304,0
2003032305,0
2003032306,0
2003032307,0
2003032308,0
2003032309,0
2003032310,0
2003032311,0
2003032312,0
2003032313,0
2003032314,0
2003032315,0
2003032316,0
2003032317,0
2003032318,0
2003032319,0
2003032320,0
2003032321,0
2003032322,0
2003032323,0
2003032324,0
2003032401,0
2003032402,0
2003032403,0
2003032404,0
2003032405,0
2003032406,0
2003032407,0
2003032408,0
2003032409,0
2003032410,0
2003032411,0
2003032412,0
2003032413,0
2003032414,0
2003032415,0
2003032416,0
2003032417,0
2003032418,0
2003032419,0
2003032420,0
2003032421,0
2003032422,0
2003032423,0
2003032424,0
2003032501,0
2003032502,0
2003032503,0
2003032504,0
2003032505,0
2003032506,0
2003032507,0
2003032508,0
2003032509,0
2003032510,0
2003032511,0
2003032512,0
2003032513,0
2003032514,0
2003032515,0
2003032516,0
2003032517,0
2003032518,0
2003032519,0
2003032520,0
2003032521,0
2003032522,0
2003032523,0
2003032524,0
2003032601,0
2003032602,0
2003032603,0
2003032604,0
2003032605,0
2003032606,0
2003032607,0
2003032608,0
2003032609,0
2003032610,0
2003032611,0
2003032612,0
2003032613,0
2003032614,0
2003032615,0
2003032616,0
2003032617,0
2003032618,0
2003032619,0
2003032620,0
2003032621,0
2003032622,0
2003032623,0
2003032624,0
2003032701,0
2003032702,0
2003032703,0
2003032704,0
2003032705,0
2003032706,0
2003032707,0
2003032708,0
2003032709,0
2003032710,0
2003032711,0
2003032712,0
2003032713,0
2003032714,0
2003032715,0
2003032716,0
2003032717,0
2003032718,0
2003032719,0
2003032720,0
2003032721,0
2003032722,0
2003032723,0
2003032724,0
2003032801,0
2003032802,0
2003032803,0
2003032804,0
2003032805,0
2003032806,0
2003032807,0
2003032808,0
2003032809,0
2003032810,0
2003032811,0
2003032812,0
2003032813,0
2003032814,0
2003032815,0
2003032816,0
2003032817,0
2003032818,0
2003032819,0
2003032820,0
2003032821,0
2003032822,0
2003032823,0
2003032824,0
2003032901,0
2003032902,0
2003032903,0
2003032904,0
2003032905,0
2003032906,0
2003032907,0
2003032908,0
2003032909,0
2003032910,0
2003032911,0
2003032912,0
2003032913,0
2003032914,0
2003032915,0
2003032916,0
2003032917,0
2003032918,0
2003032919,0
2003032920,0
2003032921,0
2003032922,0
2003032923,0
2003032924,0
2003033001,0
2003033002,0
2003033003,0
2003033004,0
2003033005,0
2003033006,0
2003033007,0
2003033008,0
2003033009,0
2003033010,0
2003033011,0
2003033012,0
2003033013,0
2003033014,0
2003033015,0
2003033016,0
2003033017,0
2003033018,0
2003033019,0
2003033020,0
2003033021,0
2003033022,0
2003033023,0
2003033024,0
2003033101,0
2003033102,0
2003033103,0
2003033104,0
2003033105,0
2003033106,0
2003033107,0
2003033108,0
2003033109,0
2003033110,0
2003033111,0
2003033112,0
2003033113,0
2003033114,0
2003033115,0
2003033116,0
2003033117,0
2003033118,0
2003033119,0
2003033120,0
2003033121,0
2003033122,0
2003033123,0
2003033124,0
2003040101,0
2003040102,0
2003040103,0
2003040104,0
2003040105,0
2003040106,0
2003040107,0
2003040108,0
2003040109,0
2003040110,0
2003040111,0
2003040112,0
2003040113,0
2003040114,0
2003040115,0
2003040116,0
2003040117,0
2003040118,0
2003040119,0
2003040120,0
2003040121,0
2003040122,0
2003040123,0
2003040124,0
2003040201,0
2003040202,0
2003040203,0
2003040204,0
2003040205,0
2003040206,0
2003040207,0
2003040208,0
2003040209,0
2003040210,0
2003040211,0
2003040212,0
2003040213,0
2003040214,0
2003040215,0
2003040216,0
2003040217,0
2003040218,0
2003040219,0
2003040220,0
2003040221,0
2003040222,0
2003040223,0
2003040224,0
2003040301,0
2003040302,0
2003040303,0
2003040304,0
2003040305,0
2003040306,0
2003040307,0
2003040308,0
2003040309,0
2003040310,0
2003040311,0
2003040312,0
2003040313,0
2003040314,0
2003040315,0
2003040316,0
2003040317,0
2003040318,0
2003040319,0
2003040320,0
2003040321,0
2003040322,0
2003040323,0
2003040324,0
2003040401,0
2003040402,0
2003040403,0
2003040404,0
2003040405,0
2003040406,0
2003040407,0
2003040408,0
2003040409,0
2003040410,0
2003040411,0
2003040412,0
2003040413,0
2003040414,0
2003040415,0
2003040416,0
2003040417,0
2003040418,0
2003040419,0
2003040420,0
2003040421,0
2003040422,0
2003040423,0
2003040424,0
2003040501,0
2003040502,0
2003040503,0
2003040504,0
2003040505,0
2003040506,0
2003040507,0
2003040508,0
2003040509,0
2003040510,0
2003040511,0
2003040512,0
2003040513,0
2003040514,0
2003040515,0
2003040516,0
2003040517,0
2003040518,0
2003040519,0
2003040520,0
2003040521,0
2003040522,0
2003040523,0
2003040524,0
2003040601,0
2003040602,0
2003040603,0
2003040604,0
2003040605,0
2003040606,0
2003040607,0
2003040608,0
2003040609,0
2003040610,0
2003040611,0
2003040612,0
2003040613,0
2003040614,0
2003040615,0
2003040616,0
2003040617,0
2003040618,0
2003040619,0
2003040620,0
2003040621,0
2003040622,0
2003040623,0
2003040624,0
2003040701,0
2003040702,0
2003040703,0
2003040704,0
2003040705,0
2003040706,0
2003040707,0
2003040708,0
2003040709,0
2003040710,0
2003040711,0
2003040712,0
2003040713,0
2003040714,0
2003040715,0
2003040716,0
2003040717,0
2003040718,0
2003040719,0
2003040720,0
2003040721,0
2003040722,0
2003040723,0
2003040724,0
2003040801,0
2003040802,0
2003040803,0
2003040804,0
2003040805,0
2003040806,0
2003040807,0
2003040808,0
2003040809,0
2003040810,0
2003040811,0
2003040812,0
2003040813,0
2003040814,0
2003040815,0
2003040816,0
2003040817,0
2003040818,0
2003040819,0
2003040820,0
2003040821,0
2003040822,0
2003040823,0
2003040824,0
2003040901,0
2003040902,0
2003040903,0
2003040904,0
2003040905,0
2003040906,0
2003040907,0
2003040908,0
2003040909,0
2003040910,0
2003040911,0
2003040912,0
2003040913,0
2003040914,0
2003040915,0
2003040916,0
2003040917,0
2003040918,0
2003040919,0
2003040920,0
2003040921,0
2003040922,0
2003040923,0
2003040924,0
2003041001,0
2003041002,0
2003041003,0
2003041004,0
2003041005,0
2003041006,0
2003041007,0
2003041008,0
2003041009,0
2003041010,0
2003041011,0
2003041012,0
2003041013,0
2003041014,0
2003041015,0
2003041016,0
2003041017,0
2003041018,0
2003041019,0
2003041020,0
2003041021,0
2003041022,0
2003041023,0
2003041024,0
2003041101,0
2003041102,0
2003041103,0
2003041104,0
2003041105,0
2003041106,0
2003041107,0
2003041108,0
2003041109,0
2003041110,0
2003041111,0
2003041112,0
2003041113,0
2003041114,0
2003041115,0
2003041116,0
2003041117,0
2003041118,0
2003041119,0
2003041120,0
2003041121,0
2003041122,0
2003041123,0
2003041124,0
2003041201,0
2003041202,0
2003041203,0
2003041204,0
2003041205,0
2003041206,0
2003041207,0
2003041208,0
2003041209,0
2003041210,0
2003041211,0
2003041212,0
2003041213,0
2003041214,0
2003041215,0
2003041216,0
2003041217,0
2003041218,0
2003041219,0
2003041220,0
2003041221,0
2003041222,0
2003041223,0
2003041224,0
2003041301,0
2003041302,0
2003041303,0
2003041304,9
2003041305,0
2003041306,0
2003041307,0
2003041308,0
2003041309,0
2003041310,0
2003041311,0
2003041312,0
2003041313,0
2003041314,0
2003041315,0
2003041316,0
2003041317,0
2003041318,0
2003041319,0
2003041320,0
2003041321,0
2003041322,0
2003041323,0
2003041324,0
2003041401,0
2003041402,0
2003041403,0
2003041404,0
2003041405,0
2003041406,0
2003041407,0
